orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
201659,2024-10-17,2024-10-22,In Process,10505,5430.51,Bank Transfer
201660,2024-03-07,2024-03-16,Delivered,10762,6771.68,COD
201661,2024-02-05,2024-02-07,Cancelled,10649,4023.17,Credit Card
201662,2024-01-07,2024-01-12,Delivered,10560,1505.22,Bank Transfer
201663,2024-02-15,2024-02-17,Delivered,10920,658.62,Invoice
201664,2024-09-16,2024-09-21,Disputed,10448,6467.54,Invoice
201665,2024-09-18,2024-09-21,Cancelled,10155,433.52,Invoice
201666,2024-06-01,2024-06-05,Shipped,10349,3665.1,
201667,2024-06-15,2024-06-17,Shipped,10064,2596.75,Invoice
201668,2024-05-23,2024-05-27,Delivered,10600,1025.56,Credit Card
201669,2024-08-26,2024-08-31,Delivered,10573,7463.55,Invoice
201670,2024-07-22,2024-08-01,Shipped,10216,2742.56,Bank Transfer
201671,2024-10-02,2024-10-06,In Process,10647,3259.45,COD
201672,2024-09-22,2024-09-26,Disputed,10421,1515.91,COD
201673,2024-03-21,2024-03-29,Shipped,10500,4817.48,Credit Card
201674,2024-03-24,2024-04-02,Shipped,10330,2697.79,Bank Transfer
201675,2024-05-07,2024-05-15,Cancelled,10274,4387.88,Bank Transfer
201676,2024-10-04,2024-10-13,In Process,10194,1513.03,COD
201677,2024-06-22,2024-06-25,Cancelled,10088,7071.27,Invoice
201678,2024-10-25,2024-10-30,Shipped,10681,6248.5,Bank Transfer
201679,2024-02-24,2024-03-03,Shipped,10948,3641.43,Invoice
201680,2024-01-05,2024-01-11,Cancelled,10261,4385.15,Credit Card
201681,2024-10-27,2024-10-29,Shipped,10451,316.8,Invoice
201682,2024-05-05,2024-05-15,In Process,10581,1646.85,Bank Transfer
201683,2024-05-08,2024-05-11,Cancelled,10797,4014.1,Invoice
201684,2024-02-07,2024-02-16,Delivered,10379,3224.55,COD
201685,2024-08-22,2024-08-30,Disputed,10430,3462.4,COD
201686,2024-10-14,2024-10-17,Shipped,10746,1584.3,Bank Transfer
201687,2024-01-16,2024-01-26,Disputed,10542,6831.45,Bank Transfer
201688,2024-10-25,2024-10-28,In Process,10446,5827.89,Invoice
201689,2024-08-25,2024-08-27,Delivered,10026,4506.91,COD
201690,2024-03-12,2024-03-21,In Process,10239,2055.22,Credit Card
201691,2024-08-27,2024-09-02,Disputed,10663,3353.81,Invoice
201692,2024-07-30,2024-08-05,Disputed,10294,5286.65,Credit Card
201693,2024-05-30,2024-06-07,Shipped,10596,1536.51,COD
201694,2024-08-30,2024-09-02,Cancelled,10938,7455.03,Bank Transfer
201695,2024-07-02,2024-07-07,Shipped,10369,2637.59,COD
201696,2024-02-20,2024-02-28,Cancelled,10974,1542.84,Bank Transfer
201697,2024-08-03,2024-08-12,Delivered,10118,6473.52,Bank Transfer
201698,2024-09-08,2024-09-17,In Process,10434,6323.23,Credit Card
201699,2024-02-06,2024-02-11,Shipped,10092,1449.93,COD
201700,2024-02-26,2024-03-07,Delivered,10461,3625.75,Bank Transfer
201701,2024-06-11,2024-06-19,Delivered,10742,949.15,Bank Transfer
201702,2024-08-20,2024-08-25,In Process,10298,2047.46,Invoice
201703,2024-01-25,2024-01-27,Disputed,10877,1243.38,Invoice
201704,2024-06-24,2024-06-26,Cancelled,10338,1640.63,COD
201705,2024-07-14,2024-07-24,In Process,10672,2936.17,Credit Card
201706,2024-09-22,2024-09-30,Delivered,10783,1591.56,Bank Transfer
201707,2024-08-14,2024-08-16,Delivered,10849,3046.77,Credit Card
201708,2024-06-27,2024-07-05,Delivered,10188,5193.77,Bank Transfer
201709,2024-08-20,2024-08-24,Delivered,10035,3757.04,Invoice
201710,2024-06-02,2024-06-06,In Process,10231,6191.62,COD
201711,2024-06-21,2024-06-25,Cancelled,10624,3909.43,Credit Card
201712,2024-09-10,2024-09-14,Disputed,10804,7290.06,COD
201713,2024-06-03,2024-06-10,Shipped,10909,5170.32,Invoice
201714,2024-03-21,2024-03-30,Disputed,10539,2493.18,COD
201715,2024-06-14,2024-06-24,Cancelled,10523,4946.99,COD
201716,2024-06-29,2024-07-02,Disputed,10773,4058.45,Credit Card
201717,2024-09-19,2024-09-22,Cancelled,10590,734.35,Credit Card
201718,2024-08-17,2024-08-25,In Process,10761,4459.82,COD
201719,2024-09-14,2024-09-24,In Process,10817,6770.65,COD
201720,2024-08-13,2024-08-22,In Process,10888,6528.09,Invoice
201721,2024-04-08,2024-04-16,Disputed,10800,1684.36,Invoice
201722,2024-09-21,2024-09-30,Shipped,10941,3279.66,COD
201723,2024-07-09,2024-07-15,Shipped,10024,211.46,
201724,2024-08-09,2024-08-13,Disputed,10323,4076.85,Bank Transfer
201725,2024-01-03,2024-01-10,Cancelled,10557,4623.96,Bank Transfer
201726,2024-06-03,2024-06-11,Delivered,10395,4466.62,Invoice
201727,2024-08-18,2024-08-28,Shipped,10398,5447.12,
201728,2024-01-31,2024-02-06,Shipped,10385,5902.78,Bank Transfer
201729,2024-04-17,2024-04-20,Disputed,10269,893.25,Bank Transfer
201730,2024-10-28,2024-10-30,Cancelled,10760,3706.88,Bank Transfer
201731,2024-10-17,2024-10-25,In Process,10789,4106.18,COD
201732,2024-07-15,2024-07-19,In Process,10527,6616.93,Invoice
201733,2024-03-02,2024-03-10,Shipped,10548,4529.83,Bank Transfer
201734,2024-04-26,2024-05-06,In Process,10509,6392.04,COD
201735,2024-08-17,2024-08-19,Cancelled,10148,1621.4,COD
201736,2024-09-15,2024-09-22,Cancelled,10503,1124.14,COD
201737,2024-06-26,2024-07-02,Disputed,10156,4038.32,
201738,2024-04-22,2024-04-28,Delivered,10743,7414.41,Invoice
201739,2024-09-24,2024-10-04,Disputed,10324,6456.47,
201740,2024-05-21,2024-05-29,Delivered,10417,3192.78,Bank Transfer
201741,2024-08-25,2024-08-27,Cancelled,10566,7012.35,COD
201742,2024-07-20,2024-07-30,In Process,10212,597.34,Credit Card
201743,2024-04-27,2024-05-01,Disputed,10143,1636.4,COD
201744,2024-01-17,2024-01-19,In Process,10761,4607.36,Bank Transfer
201745,2024-05-28,2024-06-07,Delivered,10165,6191.79,COD
201746,2024-07-24,2024-07-27,In Process,10457,222.34,Credit Card
201747,2024-09-29,2024-10-08,In Process,10415,4385.18,COD
201748,2024-06-07,2024-06-15,Shipped,10069,2740.06,COD
201749,2024-03-29,2024-04-05,In Process,10566,2346.16,Invoice
201750,2024-09-10,2024-09-17,In Process,10183,7242.56,COD
201751,2024-04-05,2024-04-07,Delivered,10225,5411.02,Credit Card
201752,2024-01-13,2024-01-20,In Process,10777,7392.08,COD
201753,2024-06-17,2024-06-25,Cancelled,10226,969.39,Bank Transfer
201754,2024-10-20,2024-10-29,Disputed,10984,2451.17,Invoice
201755,2024-09-22,2024-09-29,In Process,10416,91.03,Credit Card
201756,2024-07-28,2024-08-03,Delivered,10916,3559.39,COD
201757,2024-02-17,2024-02-23,Delivered,10124,6809.33,Credit Card
201758,2024-03-23,2024-03-28,Delivered,10917,3591.41,Credit Card
201759,2024-09-29,2024-10-09,Delivered,10119,1272.73,Bank Transfer
201760,2024-02-04,2024-02-06,Delivered,10011,588.48,Invoice
201761,2024-08-11,2024-08-20,Cancelled,10906,2017.85,COD
201762,2024-07-06,2024-07-11,Shipped,10220,5751.39,Credit Card
201763,2024-06-19,2024-06-27,Disputed,10719,4713.57,Invoice
201764,2024-04-25,2024-05-05,Disputed,10100,2069.08,Invoice
201765,2024-04-09,2024-04-16,Delivered,10022,3957.59,
201766,2024-02-07,2024-02-14,Delivered,10261,6265.08,Credit Card
201767,2024-04-01,2024-04-09,Shipped,10394,813.97,Bank Transfer
201768,2024-09-12,2024-09-21,Delivered,10923,5556.66,Credit Card
201769,2024-03-16,2024-03-22,Cancelled,10290,4139.24,COD
201770,2024-05-25,2024-06-04,Shipped,10023,199.99,Bank Transfer
201771,2024-02-06,2024-02-12,Disputed,10468,7064.73,Bank Transfer
201772,2024-04-22,2024-04-29,Disputed,10278,3539.63,Credit Card
201773,2024-07-09,2024-07-18,Disputed,10904,4682.46,Bank Transfer
201774,2024-06-18,2024-06-26,Delivered,10349,4303.61,COD
201775,2024-09-29,2024-10-05,Cancelled,10949,5309.14,Invoice
201776,2024-01-06,2024-01-12,Delivered,10688,4763.35,Credit Card
201777,2024-08-30,2024-09-09,In Process,10298,4548.69,COD
201778,2024-03-19,2024-03-27,Delivered,10019,4337.26,Bank Transfer
201779,2024-01-29,2024-02-07,In Process,10121,5329.74,Invoice
201780,2024-08-15,2024-08-22,Delivered,10658,5401.33,COD
201781,2024-01-27,2024-02-01,Delivered,10399,7306.91,Invoice
201782,2024-02-20,2024-02-27,Disputed,10136,7188.45,Bank Transfer
201783,2024-08-24,2024-08-31,Cancelled,10806,5750.31,COD
201784,2024-05-12,2024-05-15,Delivered,10720,4660.0,Credit Card
201785,2024-10-23,2024-11-02,Shipped,10376,1260.96,Invoice
201786,2024-08-18,2024-08-21,Delivered,10079,6419.6,Credit Card
201787,2024-03-05,2024-03-14,Delivered,10221,869.93,Bank Transfer
201788,2024-05-09,2024-05-12,Delivered,10897,644.95,Bank Transfer
201789,2024-03-27,2024-04-05,Cancelled,10515,5007.23,Bank Transfer
201790,2024-06-02,2024-06-09,Shipped,10221,4398.67,COD
201791,2024-05-15,2024-05-18,Delivered,10506,4884.04,
201792,2024-07-22,2024-07-26,Cancelled,10312,1626.87,Credit Card
201793,2024-09-09,2024-09-11,In Process,10949,1600.76,COD
201794,2024-02-12,2024-02-20,Disputed,10854,3160.5,Invoice
201795,2024-02-28,2024-03-05,Shipped,10586,3683.95,Bank Transfer
201796,2024-03-22,2024-03-25,Delivered,10806,7460.13,Bank Transfer
201797,2024-07-02,2024-07-05,In Process,10933,682.54,Credit Card
201798,2024-06-23,2024-07-03,Shipped,10077,1616.27,Credit Card
201799,2024-02-18,2024-02-26,In Process,10039,2424.69,Bank Transfer
201800,2024-04-28,2024-04-30,Cancelled,10389,4852.76,COD
201801,2024-06-18,2024-06-27,In Process,10959,7208.62,COD
201802,2024-09-28,2024-10-02,Cancelled,10645,729.77,Bank Transfer
201803,2024-02-11,2024-02-18,Delivered,10787,5568.91,Credit Card
201804,2024-01-03,2024-01-13,Delivered,10998,2060.18,COD
201805,2024-05-26,2024-06-04,Delivered,10876,5418.86,Credit Card
201806,2024-06-24,2024-06-28,Cancelled,10393,1278.0,COD
201807,2024-05-27,2024-06-06,Disputed,10954,2478.67,Bank Transfer
201808,2024-02-23,2024-03-01,Delivered,10301,3540.74,Invoice
201809,2024-05-04,2024-05-13,Delivered,10564,1858.88,Invoice
201810,2024-09-05,2024-09-15,In Process,10213,3154.37,Credit Card
201811,2024-09-20,2024-09-29,Cancelled,10498,1785.99,Bank Transfer
201812,2024-01-08,2024-01-11,In Process,10670,750.17,Credit Card
201813,2024-08-01,2024-08-07,Shipped,10363,2750.07,Credit Card
201814,2024-08-27,2024-09-01,Delivered,10274,3592.57,
201815,2024-09-20,2024-09-23,In Process,10274,3233.16,Bank Transfer
201816,2024-10-14,2024-10-20,Shipped,10165,6361.52,Credit Card
201817,2024-09-27,2024-09-30,Delivered,10673,7359.86,Invoice
201818,2024-10-20,2024-10-29,Disputed,10541,3120.4,Invoice
201819,2024-04-02,2024-04-04,Delivered,10155,842.58,COD
201820,2024-01-22,2024-01-27,In Process,10324,5238.3,Invoice
201821,2024-04-06,2024-04-08,Delivered,10663,1897.58,Bank Transfer
201822,2024-09-11,2024-09-21,In Process,10396,5663.91,Bank Transfer
201823,2024-04-16,2024-04-23,Disputed,10956,67.4,COD
201824,2024-02-27,2024-03-07,In Process,10437,711.42,Bank Transfer
201825,2024-01-22,2024-01-29,Shipped,10008,5487.31,Bank Transfer
201826,2024-07-30,2024-08-09,Cancelled,10435,5967.0,COD
201827,2024-06-09,2024-06-14,Disputed,10681,1435.43,COD
201828,2024-10-15,2024-10-22,In Process,10906,157.83,COD
201829,2024-06-28,2024-07-05,Delivered,10553,4895.54,Bank Transfer
201830,2024-07-16,2024-07-19,In Process,10087,1712.31,Bank Transfer
201831,2024-03-21,2024-03-28,Shipped,10738,1413.2,Bank Transfer
201832,2024-06-29,2024-07-01,In Process,10732,1351.81,Invoice
201833,2024-02-08,2024-02-17,Delivered,10765,5684.3,Bank Transfer
201834,2024-02-05,2024-02-13,Delivered,10384,2254.48,Bank Transfer
201835,2024-08-25,2024-09-01,Shipped,10185,1607.65,Credit Card
201836,2024-09-30,2024-10-10,Cancelled,10586,4908.04,COD
201837,2024-04-21,2024-04-25,Shipped,10065,1145.84,Bank Transfer
201838,2024-01-08,2024-01-14,Shipped,10768,6714.89,Invoice
201839,2024-04-06,2024-04-08,Delivered,10392,857.53,COD
201840,2024-09-28,2024-10-05,Shipped,10340,1668.21,Credit Card
201841,2024-04-27,2024-05-06,In Process,10749,6813.45,Credit Card
201842,2024-08-30,2024-09-09,Cancelled,10263,4354.31,Invoice
201843,2024-06-25,2024-07-05,Disputed,10069,444.03,COD
201844,2024-07-09,2024-07-11,Delivered,10787,4876.86,Bank Transfer
201845,2024-07-08,2024-07-17,Shipped,10109,3537.46,COD
201846,2024-01-10,2024-01-12,Delivered,10449,6282.73,Invoice
201847,2024-05-01,2024-05-07,In Process,10252,5101.34,Credit Card
201848,2024-04-13,2024-04-21,Delivered,10017,6706.08,COD
201849,2024-08-10,2024-08-13,Cancelled,10749,3298.98,COD
201850,2024-02-09,2024-02-16,In Process,10418,5467.44,Invoice
201851,2024-03-16,2024-03-25,Shipped,10459,98.98,Invoice
201852,2024-01-04,2024-01-07,Disputed,10648,3765.77,COD
201853,2024-01-25,2024-01-31,Disputed,10839,5073.3,COD
201854,2024-03-21,2024-03-26,Shipped,10547,6193.55,Credit Card
201855,2024-04-08,2024-04-15,Delivered,10257,1251.58,Invoice
201856,2024-06-20,2024-06-25,Disputed,10949,3960.99,Bank Transfer
201857,2024-06-09,2024-06-14,Delivered,10132,4851.04,COD
201858,2024-01-23,2024-01-30,Shipped,10304,5057.41,COD
201859,2024-10-14,2024-10-16,In Process,10459,6886.06,Bank Transfer
201860,2024-07-08,2024-07-15,Shipped,10296,4473.03,COD
201861,2024-04-20,2024-04-22,Shipped,10418,5464.55,Bank Transfer
201862,2024-04-12,2024-04-19,In Process,10263,1949.1,COD
201863,2024-04-25,2024-04-30,Shipped,10215,2840.83,Credit Card
201864,2024-03-03,2024-03-09,Delivered,10182,2779.03,COD
201865,2024-08-26,2024-08-28,Cancelled,10604,6137.02,COD
201866,2024-04-16,2024-04-19,Delivered,10627,3523.54,
201867,2024-09-19,2024-09-27,Delivered,10337,4151.21,Bank Transfer
201868,2024-06-13,2024-06-22,In Process,10623,2674.41,COD
201869,2024-05-30,2024-06-08,In Process,10848,3514.54,Invoice
201870,2024-05-13,2024-05-16,Disputed,10752,7223.41,Bank Transfer
201871,2024-08-20,2024-08-23,Cancelled,10544,934.32,Credit Card
201872,2024-03-11,2024-03-20,Shipped,10239,4665.22,Credit Card
201873,2024-02-15,2024-02-17,Shipped,10377,3981.45,Bank Transfer
201874,2024-02-07,2024-02-12,Delivered,10227,491.56,Credit Card
201875,2024-01-04,2024-01-14,Disputed,10905,898.7,Invoice
201876,2024-05-26,2024-06-01,In Process,10623,6141.95,COD
201877,2024-04-01,2024-04-08,Shipped,10575,714.25,Invoice
201878,2024-03-08,2024-03-14,Shipped,10564,468.81,COD
201879,2024-06-16,2024-06-25,Cancelled,10371,2653.99,Credit Card
201880,2024-09-23,2024-09-25,Delivered,10263,315.75,COD
201881,2024-02-16,2024-02-18,In Process,10320,3924.16,Invoice
201882,2024-01-29,2024-02-03,Cancelled,10669,3266.49,COD
201883,2024-07-29,2024-08-04,Shipped,10798,6378.67,COD
201884,2024-02-05,2024-02-15,Shipped,10603,4489.8,Credit Card
201885,2024-02-01,2024-02-07,Cancelled,10022,2085.92,Bank Transfer
201886,2024-02-08,2024-02-17,In Process,10112,6355.85,COD
201887,2024-10-23,2024-11-01,Shipped,10727,6909.67,Bank Transfer
201888,2024-07-25,2024-08-02,Disputed,10510,6842.71,Invoice
201889,2024-01-23,2024-01-25,In Process,10685,6127.22,Bank Transfer
201890,2024-10-08,2024-10-11,Cancelled,10640,5645.99,Credit Card
201891,2024-06-02,2024-06-05,Delivered,10535,3652.86,Credit Card
201892,2024-03-12,2024-03-19,In Process,10356,629.47,Bank Transfer
201893,2024-10-25,2024-10-30,Delivered,10143,4764.25,Invoice
201894,2024-07-01,2024-07-11,In Process,10220,5333.41,Bank Transfer
201895,2024-05-26,2024-06-05,Cancelled,10260,281.05,COD
201896,2024-10-24,2024-10-29,Disputed,10188,4691.69,Invoice
201897,2024-05-08,2024-05-11,Cancelled,10165,1710.49,Credit Card
201898,2024-03-26,2024-03-28,Disputed,10426,2531.3,Credit Card
201899,2024-08-31,2024-09-04,Shipped,10352,754.83,COD
201900,2024-08-30,2024-09-07,In Process,10965,3842.49,Credit Card
201901,2024-01-09,2024-01-14,Cancelled,10156,4316.6,Credit Card
201902,2024-01-28,2024-01-30,Cancelled,10438,5732.81,COD
201903,2024-10-21,2024-10-23,In Process,10326,5561.54,COD
201904,2024-08-31,2024-09-05,Disputed,10679,3646.81,Bank Transfer
201905,2024-04-20,2024-04-23,Shipped,10063,5460.3,
201906,2024-10-07,2024-10-11,Delivered,10566,3363.76,Credit Card
201907,2024-04-01,2024-04-06,Delivered,10099,7383.04,Bank Transfer
201908,2024-02-13,2024-02-23,Cancelled,10851,3997.06,Invoice
201909,2024-02-25,2024-03-05,Shipped,10090,5544.28,Invoice
201910,2024-09-26,2024-10-05,Shipped,10297,4647.17,Credit Card
201911,2024-06-02,2024-06-06,In Process,10210,1846.02,
201912,2024-08-09,2024-08-13,Disputed,10351,95.4,Credit Card
201913,2024-09-21,2024-10-01,Delivered,10205,5135.05,Bank Transfer
201914,2024-09-07,2024-09-13,Delivered,10638,7337.63,COD
201915,2024-08-26,2024-09-02,Cancelled,10106,6714.54,COD
201916,2024-08-15,2024-08-25,Cancelled,10913,5822.97,COD
201917,2024-08-06,2024-08-09,Disputed,10810,4104.88,Credit Card
201918,2024-06-03,2024-06-09,Disputed,10337,6709.54,COD
201919,2024-05-29,2024-06-02,Delivered,10991,2068.88,COD
201920,2024-10-20,2024-10-23,Shipped,10820,4709.9,COD
201921,2024-10-15,2024-10-24,In Process,10346,5851.76,Credit Card
201922,2024-03-03,2024-03-08,Delivered,10680,7451.76,Credit Card
201923,2024-05-12,2024-05-14,Disputed,10892,5038.36,COD
201924,2024-03-31,2024-04-02,In Process,10037,2564.83,COD
201925,2024-05-13,2024-05-23,Delivered,10795,5396.83,Credit Card
201926,2024-01-20,2024-01-24,Delivered,10086,4847.71,Bank Transfer
201927,2024-09-15,2024-09-25,Disputed,10529,1817.57,COD
201928,2024-02-13,2024-02-18,Shipped,10400,178.3,Credit Card
201929,2024-06-10,2024-06-19,In Process,10406,2088.09,Bank Transfer
201930,2024-08-12,2024-08-19,Disputed,10926,1593.15,Invoice
201931,2024-10-14,2024-10-22,Disputed,10096,6428.87,Invoice
201932,2024-04-06,2024-04-15,Cancelled,10190,3592.93,COD
201933,2024-02-26,2024-03-01,Cancelled,10186,1720.66,Credit Card
201934,2024-06-26,2024-07-05,Shipped,10618,7146.19,COD
201935,2024-06-17,2024-06-24,Delivered,10436,3705.88,Credit Card
201936,2024-05-04,2024-05-12,Shipped,10354,7133.22,COD
201937,2024-04-03,2024-04-10,Delivered,10473,3367.33,Bank Transfer
201938,2024-05-25,2024-05-27,Disputed,10324,5022.61,Bank Transfer
201939,2024-05-21,2024-05-28,Cancelled,10248,1980.73,Credit Card
201940,2024-05-17,2024-05-25,Delivered,10835,1860.62,Bank Transfer
201941,2024-06-19,2024-06-24,Delivered,10733,5361.25,Invoice
201942,2024-07-11,2024-07-14,Delivered,10198,7136.29,Invoice
201943,2024-09-12,2024-09-18,In Process,10904,5372.9,Credit Card
201944,2024-09-19,2024-09-28,In Process,10931,4669.04,
201945,2024-08-16,2024-08-18,Disputed,10027,5096.89,Bank Transfer
201946,2024-04-08,2024-04-10,Disputed,10883,3980.91,COD
201947,2024-02-13,2024-02-15,Shipped,10970,3470.08,
201948,2024-05-09,2024-05-19,Shipped,10441,4653.49,Bank Transfer
201949,2024-01-14,2024-01-21,Delivered,10523,2225.52,Invoice
201950,2024-03-10,2024-03-17,Shipped,10980,129.18,Credit Card
201951,2024-07-21,2024-07-25,In Process,10212,6080.81,COD
201952,2024-05-31,2024-06-07,In Process,10845,6990.78,Invoice
201953,2024-06-14,2024-06-23,Disputed,10569,2959.58,Invoice
201954,2024-07-21,2024-07-30,Cancelled,10954,5142.62,Credit Card
201955,2024-10-13,2024-10-15,In Process,10474,4590.6,Credit Card
201956,2024-07-04,2024-07-06,Shipped,10644,3404.13,Bank Transfer
201957,2024-07-13,2024-07-17,Disputed,10497,3972.88,Credit Card
201958,2024-09-02,2024-09-08,In Process,10182,7050.21,Credit Card
201959,2024-06-17,2024-06-19,In Process,10017,679.7,Invoice
201960,2024-08-17,2024-08-26,Shipped,10967,5881.2,Credit Card
201961,2024-04-30,2024-05-07,In Process,10812,6159.26,Credit Card
201962,2024-04-21,2024-04-29,Disputed,10253,5183.63,Invoice
201963,2024-07-20,2024-07-27,In Process,10751,5183.8,Invoice
201964,2024-07-12,2024-07-16,Shipped,10765,2686.87,COD
201965,2024-07-13,2024-07-22,Cancelled,10938,4449.4,Credit Card
201966,2024-06-16,2024-06-26,Shipped,10056,5075.93,COD
201967,2024-04-11,2024-04-21,Cancelled,10573,2342.09,COD
201968,2024-04-17,2024-04-26,Disputed,10297,6647.47,COD
201969,2024-03-12,2024-03-21,In Process,10400,2941.89,Credit Card
201970,2024-04-16,2024-04-20,In Process,10893,7147.01,Credit Card
201971,2024-08-28,2024-09-06,In Process,10597,116.38,COD
201972,2024-03-03,2024-03-05,Shipped,10039,7198.82,Credit Card
201973,2024-09-23,2024-10-01,Shipped,10225,1646.84,Credit Card
201974,2024-03-20,2024-03-23,Cancelled,10292,5292.98,Credit Card
201975,2024-07-08,2024-07-10,In Process,10811,240.67,COD
201976,2024-09-30,2024-10-03,Disputed,10209,5778.51,Credit Card
201977,2024-09-19,2024-09-22,Shipped,10969,3637.61,Credit Card
201978,2024-07-29,2024-08-02,Cancelled,10727,1681.99,Credit Card
201979,2024-03-05,2024-03-07,Cancelled,10520,3433.6,Bank Transfer
201980,2024-10-16,2024-10-20,Disputed,10940,7357.94,Invoice
201981,2024-01-28,2024-01-30,Shipped,10892,4754.14,COD
201982,2024-01-17,2024-01-26,Delivered,10536,2500.28,COD
201983,2024-10-09,2024-10-19,Disputed,10791,7086.65,Invoice
201984,2024-04-23,2024-04-25,Shipped,10575,2133.35,COD
201985,2024-10-13,2024-10-20,Cancelled,10541,5952.81,Credit Card
201986,2024-10-12,2024-10-17,Delivered,10788,3822.51,Invoice
201987,2024-07-24,2024-07-31,Cancelled,10011,2629.3,COD
201988,2024-05-27,2024-06-05,Disputed,10721,66.54,Bank Transfer
201989,2024-09-27,2024-10-04,Disputed,10812,4732.03,COD
201990,2024-09-06,2024-09-10,In Process,10301,6492.64,Credit Card
201991,2024-01-26,2024-01-31,In Process,10294,2001.44,Invoice
201992,2024-02-19,2024-02-27,Shipped,10586,2843.6,Invoice
201993,2024-04-25,2024-04-29,Delivered,10586,4675.92,Bank Transfer
201994,2024-05-16,2024-05-25,Disputed,10468,7089.58,Invoice
201995,2024-09-24,2024-09-28,Cancelled,10365,7181.48,Invoice
201996,2024-01-14,2024-01-23,Disputed,10080,6813.25,Invoice
