ip,timestamp,method,endpoint,status,response_time_ms,parsed_timestamp
192.168.1.10,03/Nov/2025:11:05:32 +0000,GET,/search?q=spark,503,1675,2025-11-03 12:05:32
192.168.1.14,07/Nov/2025:05:37:48 +0000,PUT,/checkout,304,91,2025-11-07 06:37:48
192.168.1.1,09/Nov/2025:22:08:01 +0000,GET,/error_page,200,475,2025-11-09 23:08:01
192.168.1.13,04/Nov/2025:14:22:58 +0000,GET,/api/data,304,1487,2025-11-04 15:22:58
192.168.1.6,19/Nov/2025:17:23:38 +0000,DELETE,/api/data,500,492,2025-11-19 18:23:38
192.168.1.5,20/Nov/2025:17:30:51 +0000,POST,/error_page,500,1030,2025-11-20 18:30:51
192.168.1.1,15/Nov/2025:04:55:04 +0000,GET,/products/123,304,442,2025-11-15 05:55:04
192.168.1.9,15/Nov/2025:18:33:31 +0000,POST,/products,200,918,2025-11-15 19:33:31
192.168.1.18,15/Nov/2025:22:03:46 +0000,GET,/products/123,200,1631,2025-11-15 23:03:46
192.168.1.8,16/Nov/2025:21:03:09 +0000,POST,/api/data,200,330,2025-11-16 22:03:09
192.168.1.1,03/Nov/2025:16:29:57 +0000,POST,/products/123,200,681,2025-11-03 17:29:57
192.168.1.18,06/Nov/2025:06:16:15 +0000,GET,/products/123,200,418,2025-11-06 07:16:15
192.168.1.16,14/Nov/2025:13:17:09 +0000,PUT,/cart,500,1239,2025-11-14 14:17:09
192.168.1.12,14/Nov/2025:10:24:53 +0000,PUT,/products/123,200,1601,2025-11-14 11:24:53
192.168.1.17,02/Nov/2025:05:29:06 +0000,PUT,/api/data,304,1864,2025-11-02 06:29:06
192.168.1.16,04/Nov/2025:19:58:07 +0000,DELETE,/api/data,200,1343,2025-11-04 20:58:07
192.168.1.9,09/Nov/2025:01:15:40 +0000,POST,/home,404,1846,2025-11-09 02:15:40
192.168.1.3,19/Nov/2025:01:15:54 +0000,GET,/error_page,200,488,2025-11-19 02:15:54
192.168.1.12,10/Nov/2025:02:38:51 +0000,POST,/error_page,200,1021,2025-11-10 03:38:51
192.168.1.3,18/Nov/2025:08:35:59 +0000,PUT,/search?q=spark,200,714,2025-11-18 09:35:59
192.168.1.2,09/Nov/2025:02:05:36 +0000,POST,/cart,200,410,2025-11-09 03:05:36
192.168.1.16,09/Nov/2025:02:56:27 +0000,GET,/home,200,751,2025-11-09 03:56:27
192.168.1.10,05/Nov/2025:13:23:22 +0000,PUT,/products,404,1004,2025-11-05 14:23:22
192.168.1.14,17/Nov/2025:08:09:10 +0000,POST,/images/logo.png,404,374,2025-11-17 09:09:10
192.168.1.14,14/Nov/2025:22:40:30 +0000,PUT,/checkout,200,1236,2025-11-14 23:40:30
192.168.1.19,06/Nov/2025:04:25:27 +0000,PUT,/checkout,500,481,2025-11-06 05:25:27
192.168.1.7,20/Nov/2025:15:07:38 +0000,POST,/home,503,313,2025-11-20 16:07:38
192.168.1.11,09/Nov/2025:06:07:36 +0000,DELETE,/checkout,200,1055,2025-11-09 07:07:36
192.168.1.2,19/Nov/2025:22:27:48 +0000,POST,/products/123,503,1790,2025-11-19 23:27:48
192.168.1.7,04/Nov/2025:16:55:48 +0000,PUT,/error_page,503,369,2025-11-04 17:55:48
192.168.1.4,02/Nov/2025:10:05:25 +0000,POST,/api/data,503,1420,2025-11-02 11:05:25
192.168.1.2,17/Nov/2025:23:53:44 +0000,GET,/home,200,447,2025-11-18 00:53:44
192.168.1.1,02/Nov/2025:08:08:22 +0000,GET,/home,200,1577,2025-11-02 09:08:22
192.168.1.15,02/Nov/2025:18:56:40 +0000,GET,/products/123,404,1678,2025-11-02 19:56:40
192.168.1.2,07/Nov/2025:03:14:20 +0000,DELETE,/products,200,1409,2025-11-07 04:14:20
192.168.1.12,10/Nov/2025:04:45:57 +0000,DELETE,/products/123,200,777,2025-11-10 05:45:57
192.168.1.16,14/Nov/2025:02:17:53 +0000,POST,/checkout,503,1364,2025-11-14 03:17:53
192.168.1.19,15/Nov/2025:12:38:15 +0000,PUT,/home,200,715,2025-11-15 13:38:15
192.168.1.15,04/Nov/2025:19:43:30 +0000,DELETE,/products/123,200,1333,2025-11-04 20:43:30
192.168.1.18,11/Nov/2025:01:50:27 +0000,PUT,/api/data,304,1385,2025-11-11 02:50:27
192.168.1.13,17/Nov/2025:12:06:07 +0000,GET,/products/123,200,539,2025-11-17 13:06:07
192.168.1.18,10/Nov/2025:01:00:23 +0000,POST,/cart,500,316,2025-11-10 02:00:23
192.168.1.9,02/Nov/2025:09:45:00 +0000,GET,/images/logo.png,404,1392,2025-11-02 10:45:00
192.168.1.17,15/Nov/2025:06:58:58 +0000,DELETE,/products/123,404,270,2025-11-15 07:58:58
192.168.1.18,18/Nov/2025:02:03:27 +0000,POST,/cart,503,627,2025-11-18 03:03:27
192.168.1.4,07/Nov/2025:11:17:51 +0000,GET,/products,200,942,2025-11-07 12:17:51
192.168.1.13,15/Nov/2025:18:43:12 +0000,DELETE,/error_page,500,1101,2025-11-15 19:43:12
192.168.1.13,09/Nov/2025:19:05:04 +0000,POST,/products,503,1809,2025-11-09 20:05:04
192.168.1.7,05/Nov/2025:12:28:32 +0000,DELETE,/images/logo.png,304,1308,2025-11-05 13:28:32
192.168.1.8,03/Nov/2025:14:32:19 +0000,PUT,/products/123,503,828,2025-11-03 15:32:19
192.168.1.19,19/Nov/2025:17:39:45 +0000,POST,/checkout,304,1888,2025-11-19 18:39:45
192.168.1.17,18/Nov/2025:08:59:48 +0000,POST,/api/data,200,1449,2025-11-18 09:59:48
192.168.1.7,02/Nov/2025:09:59:31 +0000,GET,/images/logo.png,200,46,2025-11-02 10:59:31
192.168.1.7,07/Nov/2025:00:14:46 +0000,GET,/home,404,489,2025-11-07 01:14:46
192.168.1.13,14/Nov/2025:04:13:00 +0000,DELETE,/cart,200,308,2025-11-14 05:13:00
192.168.1.10,04/Nov/2025:19:12:14 +0000,GET,/products,404,311,2025-11-04 20:12:14
192.168.1.7,16/Nov/2025:02:52:24 +0000,GET,/search?q=spark,200,1470,2025-11-16 03:52:24
192.168.1.14,10/Nov/2025:19:31:21 +0000,PUT,/search?q=spark,404,1283,2025-11-10 20:31:21
192.168.1.13,10/Nov/2025:14:14:50 +0000,GET,/cart,304,638,2025-11-10 15:14:50
192.168.1.15,04/Nov/2025:15:11:48 +0000,DELETE,/home,500,1766,2025-11-04 16:11:48
192.168.1.3,18/Nov/2025:12:01:07 +0000,POST,/checkout,200,1383,2025-11-18 13:01:07
192.168.1.10,02/Nov/2025:15:23:26 +0000,GET,/search?q=spark,503,1180,2025-11-02 16:23:26
192.168.1.2,14/Nov/2025:05:29:21 +0000,GET,/error_page,200,678,2025-11-14 06:29:21
192.168.1.15,11/Nov/2025:19:39:34 +0000,POST,/error_page,200,841,2025-11-11 20:39:34
192.168.1.10,06/Nov/2025:13:16:01 +0000,POST,/products/123,200,1675,2025-11-06 14:16:01
192.168.1.10,17/Nov/2025:00:35:30 +0000,POST,/home,503,1274,2025-11-17 01:35:30
192.168.1.17,20/Nov/2025:10:53:59 +0000,GET,/search?q=spark,200,104,2025-11-20 11:53:59
192.168.1.7,13/Nov/2025:12:46:09 +0000,GET,/home,404,74,2025-11-13 13:46:09
192.168.1.5,13/Nov/2025:01:08:40 +0000,DELETE,/products/123,503,675,2025-11-13 02:08:40
192.168.1.7,03/Nov/2025:16:47:19 +0000,PUT,/cart,200,1924,2025-11-03 17:47:19
192.168.1.6,01/Nov/2025:19:27:42 +0000,POST,/checkout,200,1119,2025-11-01 20:27:42
192.168.1.14,18/Nov/2025:07:26:16 +0000,DELETE,/home,200,372,2025-11-18 08:26:16
192.168.1.8,20/Nov/2025:21:39:00 +0000,PUT,/products,200,1660,2025-11-20 22:39:00
192.168.1.4,02/Nov/2025:14:40:42 +0000,GET,/products,404,512,2025-11-02 15:40:42
192.168.1.1,04/Nov/2025:08:35:45 +0000,DELETE,/error_page,200,254,2025-11-04 09:35:45
192.168.1.8,19/Nov/2025:03:59:32 +0000,PUT,/checkout,200,874,2025-11-19 04:59:32
192.168.1.10,10/Nov/2025:00:06:40 +0000,PUT,/products/123,200,399,2025-11-10 01:06:40
192.168.1.4,09/Nov/2025:07:47:41 +0000,PUT,/home,304,1047,2025-11-09 08:47:41
192.168.1.16,20/Nov/2025:23:36:11 +0000,PUT,/home,200,668,2025-11-21 00:36:11
192.168.1.10,06/Nov/2025:11:51:07 +0000,PUT,/images/logo.png,503,672,2025-11-06 12:51:07
192.168.1.19,08/Nov/2025:08:05:18 +0000,POST,/search?q=spark,200,1897,2025-11-08 09:05:18
192.168.1.13,07/Nov/2025:09:37:30 +0000,GET,/home,404,381,2025-11-07 10:37:30
192.168.1.1,20/Nov/2025:18:43:46 +0000,DELETE,/checkout,503,506,2025-11-20 19:43:46
192.168.1.9,01/Nov/2025:19:44:52 +0000,POST,/checkout,200,1177,2025-11-01 20:44:52
192.168.1.19,02/Nov/2025:16:52:04 +0000,POST,/products,500,983,2025-11-02 17:52:04
192.168.1.9,06/Nov/2025:21:19:28 +0000,DELETE,/products/123,200,653,2025-11-06 22:19:28
192.168.1.11,08/Nov/2025:08:38:18 +0000,POST,/cart,200,663,2025-11-08 09:38:18
192.168.1.14,14/Nov/2025:14:20:34 +0000,PUT,/images/logo.png,200,48,2025-11-14 15:20:34
192.168.1.3,02/Nov/2025:09:33:51 +0000,PUT,/search?q=spark,200,576,2025-11-02 10:33:51
192.168.1.13,09/Nov/2025:14:51:49 +0000,PUT,/search?q=spark,304,1649,2025-11-09 15:51:49
192.168.1.7,06/Nov/2025:14:30:05 +0000,PUT,/error_page,200,1777,2025-11-06 15:30:05
192.168.1.11,18/Nov/2025:20:26:25 +0000,DELETE,/error_page,503,874,2025-11-18 21:26:25
192.168.1.12,01/Nov/2025:10:42:58 +0000,GET,/checkout,304,168,2025-11-01 11:42:58
192.168.1.6,19/Nov/2025:07:32:47 +0000,POST,/cart,200,908,2025-11-19 08:32:47
192.168.1.5,13/Nov/2025:15:50:04 +0000,PUT,/products/123,304,1979,2025-11-13 16:50:04
192.168.1.1,01/Nov/2025:03:16:46 +0000,DELETE,/products/123,500,350,2025-11-01 04:16:46
192.168.1.10,20/Nov/2025:22:47:04 +0000,POST,/search?q=spark,200,1315,2025-11-20 23:47:04
192.168.1.15,16/Nov/2025:06:28:40 +0000,POST,/products,404,566,2025-11-16 07:28:40
192.168.1.4,09/Nov/2025:11:42:24 +0000,DELETE,/checkout,200,236,2025-11-09 12:42:24
192.168.1.18,11/Nov/2025:20:09:38 +0000,POST,/checkout,404,1806,2025-11-11 21:09:38
192.168.1.10,20/Nov/2025:19:57:05 +0000,PUT,/checkout,304,723,2025-11-20 20:57:05
192.168.1.19,12/Nov/2025:00:17:00 +0000,GET,/cart,503,213,2025-11-12 01:17:00
192.168.1.3,05/Nov/2025:13:45:19 +0000,DELETE,/home,500,1333,2025-11-05 14:45:19
192.168.1.7,17/Nov/2025:23:29:37 +0000,GET,/search?q=spark,404,429,2025-11-18 00:29:37
192.168.1.19,12/Nov/2025:09:41:44 +0000,PUT,/api/data,503,886,2025-11-12 10:41:44
192.168.1.9,07/Nov/2025:09:20:08 +0000,POST,/images/logo.png,200,367,2025-11-07 10:20:08
192.168.1.12,17/Nov/2025:20:32:13 +0000,POST,/error_page,200,1537,2025-11-17 21:32:13
192.168.1.1,10/Nov/2025:20:25:05 +0000,POST,/home,500,362,2025-11-10 21:25:05
192.168.1.15,10/Nov/2025:04:44:41 +0000,GET,/cart,503,143,2025-11-10 05:44:41
192.168.1.19,06/Nov/2025:21:11:53 +0000,PUT,/search?q=spark,200,315,2025-11-06 22:11:53
192.168.1.8,09/Nov/2025:09:47:23 +0000,GET,/checkout,200,1386,2025-11-09 10:47:23
192.168.1.14,12/Nov/2025:22:28:53 +0000,POST,/cart,200,1841,2025-11-12 23:28:53
192.168.1.1,14/Nov/2025:07:59:02 +0000,POST,/checkout,200,256,2025-11-14 08:59:02
192.168.1.1,09/Nov/2025:04:48:29 +0000,DELETE,/home,200,410,2025-11-09 05:48:29
192.168.1.16,19/Nov/2025:07:31:25 +0000,POST,/images/logo.png,304,1185,2025-11-19 08:31:25
192.168.1.11,01/Nov/2025:12:45:49 +0000,GET,/products,200,301,2025-11-01 13:45:49
192.168.1.3,11/Nov/2025:21:17:59 +0000,POST,/products/123,304,1659,2025-11-11 22:17:59
192.168.1.19,01/Nov/2025:00:37:49 +0000,POST,/search?q=spark,304,1629,2025-11-01 01:37:49
192.168.1.3,10/Nov/2025:17:12:32 +0000,PUT,/error_page,200,56,2025-11-10 18:12:32
192.168.1.6,06/Nov/2025:03:19:21 +0000,PUT,/images/logo.png,200,366,2025-11-06 04:19:21
192.168.1.17,13/Nov/2025:03:13:56 +0000,POST,/home,200,589,2025-11-13 04:13:56
192.168.1.18,20/Nov/2025:09:57:47 +0000,DELETE,/search?q=spark,304,791,2025-11-20 10:57:47
192.168.1.2,19/Nov/2025:11:47:41 +0000,POST,/checkout,404,403,2025-11-19 12:47:41
192.168.1.16,10/Nov/2025:23:08:25 +0000,PUT,/search?q=spark,200,94,2025-11-11 00:08:25
192.168.1.9,02/Nov/2025:12:20:09 +0000,GET,/home,304,194,2025-11-02 13:20:09
192.168.1.15,03/Nov/2025:16:09:56 +0000,GET,/checkout,200,735,2025-11-03 17:09:56
192.168.1.2,18/Nov/2025:07:04:31 +0000,POST,/products/123,200,1012,2025-11-18 08:04:31
192.168.1.19,17/Nov/2025:08:19:15 +0000,POST,/api/data,404,724,2025-11-17 09:19:15
192.168.1.3,13/Nov/2025:09:06:25 +0000,POST,/products,304,1249,2025-11-13 10:06:25
192.168.1.8,01/Nov/2025:16:00:23 +0000,POST,/search?q=spark,503,1783,2025-11-01 17:00:23
192.168.1.17,12/Nov/2025:21:34:08 +0000,GET,/products/123,304,1810,2025-11-12 22:34:08
192.168.1.6,07/Nov/2025:03:45:33 +0000,GET,/products/123,304,335,2025-11-07 04:45:33
192.168.1.7,20/Nov/2025:18:05:36 +0000,POST,/cart,500,1141,2025-11-20 19:05:36
192.168.1.19,13/Nov/2025:22:32:33 +0000,GET,/products/123,200,130,2025-11-13 23:32:33
192.168.1.19,19/Nov/2025:08:28:58 +0000,DELETE,/products,500,159,2025-11-19 09:28:58
192.168.1.14,05/Nov/2025:10:28:37 +0000,GET,/images/logo.png,503,1074,2025-11-05 11:28:37
192.168.1.15,04/Nov/2025:10:50:46 +0000,GET,/products,200,385,2025-11-04 11:50:46
192.168.1.19,20/Nov/2025:09:55:31 +0000,PUT,/products,404,73,2025-11-20 10:55:31
192.168.1.9,19/Nov/2025:13:26:40 +0000,DELETE,/images/logo.png,200,303,2025-11-19 14:26:40
192.168.1.13,18/Nov/2025:22:39:02 +0000,POST,/images/logo.png,200,310,2025-11-18 23:39:02
192.168.1.3,02/Nov/2025:17:43:41 +0000,PUT,/products,404,1305,2025-11-02 18:43:41
192.168.1.14,06/Nov/2025:06:12:18 +0000,GET,/error_page,404,1313,2025-11-06 07:12:18
192.168.1.15,02/Nov/2025:02:20:25 +0000,POST,/products,503,1993,2025-11-02 03:20:25
192.168.1.10,10/Nov/2025:14:28:46 +0000,GET,/products/123,500,1881,2025-11-10 15:28:46
192.168.1.11,08/Nov/2025:19:18:10 +0000,GET,/api/data,304,1770,2025-11-08 20:18:10
192.168.1.18,12/Nov/2025:00:20:17 +0000,GET,/home,304,1934,2025-11-12 01:20:17
192.168.1.2,10/Nov/2025:17:41:21 +0000,GET,/api/data,200,1124,2025-11-10 18:41:21
192.168.1.5,03/Nov/2025:07:16:48 +0000,DELETE,/api/data,500,1940,2025-11-03 08:16:48
192.168.1.3,01/Nov/2025:00:57:03 +0000,POST,/products,200,1110,2025-11-01 01:57:03
192.168.1.7,09/Nov/2025:11:22:42 +0000,DELETE,/checkout,500,852,2025-11-09 12:22:42
192.168.1.15,01/Nov/2025:03:33:45 +0000,POST,/error_page,200,780,2025-11-01 04:33:45
192.168.1.19,04/Nov/2025:10:55:55 +0000,POST,/home,500,1942,2025-11-04 11:55:55
192.168.1.4,05/Nov/2025:00:37:37 +0000,DELETE,/products,200,1670,2025-11-05 01:37:37
192.168.1.11,16/Nov/2025:04:41:19 +0000,GET,/products,200,1305,2025-11-16 05:41:19
192.168.1.10,03/Nov/2025:11:02:16 +0000,PUT,/checkout,503,1719,2025-11-03 12:02:16
192.168.1.8,11/Nov/2025:10:55:58 +0000,PUT,/home,503,1239,2025-11-11 11:55:58
192.168.1.3,14/Nov/2025:19:09:41 +0000,DELETE,/products,200,377,2025-11-14 20:09:41
192.168.1.1,17/Nov/2025:14:32:25 +0000,POST,/api/data,200,692,2025-11-17 15:32:25
192.168.1.3,19/Nov/2025:05:48:47 +0000,PUT,/api/data,200,317,2025-11-19 06:48:47
192.168.1.5,09/Nov/2025:05:09:44 +0000,DELETE,/home,404,688,2025-11-09 06:09:44
192.168.1.6,02/Nov/2025:11:47:52 +0000,PUT,/api/data,200,771,2025-11-02 12:47:52
192.168.1.4,09/Nov/2025:17:37:13 +0000,POST,/search?q=spark,404,1355,2025-11-09 18:37:13
192.168.1.8,12/Nov/2025:19:21:38 +0000,PUT,/error_page,404,607,2025-11-12 20:21:38
192.168.1.9,01/Nov/2025:11:34:16 +0000,GET,/products/123,304,1990,2025-11-01 12:34:16
192.168.1.14,08/Nov/2025:17:05:39 +0000,DELETE,/search?q=spark,404,1518,2025-11-08 18:05:39
192.168.1.2,03/Nov/2025:04:59:33 +0000,GET,/error_page,500,400,2025-11-03 05:59:33
192.168.1.1,14/Nov/2025:20:19:37 +0000,POST,/products,304,1609,2025-11-14 21:19:37
192.168.1.10,07/Nov/2025:12:49:28 +0000,PUT,/error_page,304,302,2025-11-07 13:49:28
192.168.1.14,16/Nov/2025:03:06:50 +0000,GET,/error_page,500,1306,2025-11-16 04:06:50
192.168.1.4,11/Nov/2025:14:04:15 +0000,PUT,/api/data,503,560,2025-11-11 15:04:15
192.168.1.1,13/Nov/2025:19:37:03 +0000,PUT,/error_page,200,37,2025-11-13 20:37:03
192.168.1.17,17/Nov/2025:02:18:55 +0000,PUT,/checkout,503,410,2025-11-17 03:18:55
192.168.1.2,10/Nov/2025:01:59:06 +0000,DELETE,/home,200,489,2025-11-10 02:59:06
192.168.1.7,13/Nov/2025:06:21:20 +0000,GET,/cart,200,1318,2025-11-13 07:21:20
192.168.1.13,14/Nov/2025:07:18:34 +0000,PUT,/checkout,200,755,2025-11-14 08:18:34
192.168.1.10,16/Nov/2025:04:16:05 +0000,GET,/api/data,200,521,2025-11-16 05:16:05
192.168.1.9,06/Nov/2025:18:53:30 +0000,PUT,/search?q=spark,404,1189,2025-11-06 19:53:30
192.168.1.5,03/Nov/2025:06:13:14 +0000,GET,/checkout,200,961,2025-11-03 07:13:14
192.168.1.10,20/Nov/2025:01:35:17 +0000,GET,/products/123,200,757,2025-11-20 02:35:17
192.168.1.15,12/Nov/2025:11:08:53 +0000,DELETE,/checkout,200,209,2025-11-12 12:08:53
192.168.1.6,06/Nov/2025:09:46:18 +0000,PUT,/home,404,1930,2025-11-06 10:46:18
192.168.1.17,05/Nov/2025:09:49:36 +0000,POST,/error_page,200,1910,2025-11-05 10:49:36
192.168.1.5,12/Nov/2025:06:44:53 +0000,POST,/home,200,1394,2025-11-12 07:44:53
192.168.1.14,15/Nov/2025:21:45:14 +0000,DELETE,/products,404,1774,2025-11-15 22:45:14
192.168.1.18,17/Nov/2025:07:29:23 +0000,DELETE,/error_page,503,296,2025-11-17 08:29:23
192.168.1.14,11/Nov/2025:06:21:25 +0000,POST,/products/123,503,732,2025-11-11 07:21:25
192.168.1.9,10/Nov/2025:04:38:26 +0000,POST,/search?q=spark,200,1461,2025-11-10 05:38:26
192.168.1.14,16/Nov/2025:06:50:55 +0000,POST,/products,200,1937,2025-11-16 07:50:55
192.168.1.3,07/Nov/2025:10:21:56 +0000,GET,/checkout,500,696,2025-11-07 11:21:56
192.168.1.13,15/Nov/2025:13:04:29 +0000,PUT,/cart,200,957,2025-11-15 14:04:29
192.168.1.9,15/Nov/2025:08:16:27 +0000,POST,/search?q=spark,404,1270,2025-11-15 09:16:27
192.168.1.14,03/Nov/2025:09:28:12 +0000,DELETE,/api/data,200,1498,2025-11-03 10:28:12
192.168.1.8,08/Nov/2025:13:45:29 +0000,PUT,/checkout,200,281,2025-11-08 14:45:29
192.168.1.12,06/Nov/2025:22:52:25 +0000,POST,/home,404,465,2025-11-06 23:52:25
192.168.1.9,09/Nov/2025:19:34:40 +0000,PUT,/images/logo.png,500,629,2025-11-09 20:34:40
192.168.1.14,07/Nov/2025:00:25:12 +0000,PUT,/products,503,374,2025-11-07 01:25:12
192.168.1.2,20/Nov/2025:13:51:34 +0000,PUT,/checkout,200,1495,2025-11-20 14:51:34
192.168.1.3,06/Nov/2025:15:23:28 +0000,DELETE,/search?q=spark,200,828,2025-11-06 16:23:28
192.168.1.18,13/Nov/2025:21:01:04 +0000,DELETE,/products/123,304,399,2025-11-13 22:01:04
192.168.1.15,12/Nov/2025:06:48:01 +0000,GET,/products/123,503,489,2025-11-12 07:48:01
192.168.1.2,05/Nov/2025:01:09:25 +0000,PUT,/error_page,404,1045,2025-11-05 02:09:25
192.168.1.6,01/Nov/2025:02:15:34 +0000,GET,/api/data,500,1350,2025-11-01 03:15:34
192.168.1.9,12/Nov/2025:02:23:18 +0000,PUT,/cart,500,394,2025-11-12 03:23:18
192.168.1.17,12/Nov/2025:20:58:29 +0000,GET,/products,503,689,2025-11-12 21:58:29
192.168.1.8,13/Nov/2025:13:32:54 +0000,GET,/products/123,200,879,2025-11-13 14:32:54
192.168.1.11,16/Nov/2025:06:23:22 +0000,PUT,/api/data,404,1825,2025-11-16 07:23:22
192.168.1.12,11/Nov/2025:13:13:26 +0000,DELETE,/images/logo.png,404,375,2025-11-11 14:13:26
192.168.1.19,04/Nov/2025:17:35:27 +0000,POST,/error_page,503,331,2025-11-04 18:35:27
192.168.1.17,04/Nov/2025:13:53:26 +0000,DELETE,/images/logo.png,503,293,2025-11-04 14:53:26
192.168.1.13,02/Nov/2025:13:36:06 +0000,GET,/products,500,1370,2025-11-02 14:36:06
192.168.1.17,10/Nov/2025:07:20:45 +0000,POST,/cart,304,1707,2025-11-10 08:20:45
192.168.1.2,09/Nov/2025:15:29:14 +0000,POST,/error_page,200,491,2025-11-09 16:29:14
192.168.1.8,17/Nov/2025:01:44:30 +0000,POST,/home,200,1204,2025-11-17 02:44:30
192.168.1.10,08/Nov/2025:18:49:16 +0000,PUT,/checkout,503,616,2025-11-08 19:49:16
192.168.1.6,07/Nov/2025:07:23:13 +0000,DELETE,/products/123,404,56,2025-11-07 08:23:13
192.168.1.16,20/Nov/2025:09:20:18 +0000,PUT,/api/data,200,1218,2025-11-20 10:20:18
192.168.1.18,14/Nov/2025:02:47:37 +0000,DELETE,/cart,503,439,2025-11-14 03:47:37
192.168.1.6,09/Nov/2025:10:14:47 +0000,DELETE,/checkout,404,1211,2025-11-09 11:14:47
192.168.1.8,16/Nov/2025:05:15:39 +0000,PUT,/api/data,404,1646,2025-11-16 06:15:39
192.168.1.8,08/Nov/2025:14:58:09 +0000,PUT,/products,304,73,2025-11-08 15:58:09
192.168.1.16,20/Nov/2025:06:10:12 +0000,PUT,/products,503,1537,2025-11-20 07:10:12
192.168.1.17,09/Nov/2025:08:13:13 +0000,PUT,/error_page,200,1368,2025-11-09 09:13:13
192.168.1.3,01/Nov/2025:22:38:56 +0000,GET,/products,304,1138,2025-11-01 23:38:56
192.168.1.15,13/Nov/2025:07:19:23 +0000,POST,/cart,200,1727,2025-11-13 08:19:23
192.168.1.4,08/Nov/2025:17:37:20 +0000,PUT,/checkout,503,709,2025-11-08 18:37:20
192.168.1.19,06/Nov/2025:00:10:34 +0000,POST,/cart,500,1153,2025-11-06 01:10:34
192.168.1.3,07/Nov/2025:12:25:42 +0000,PUT,/checkout,404,1081,2025-11-07 13:25:42
192.168.1.9,07/Nov/2025:16:19:41 +0000,DELETE,/products,503,413,2025-11-07 17:19:41
192.168.1.1,10/Nov/2025:09:55:38 +0000,GET,/error_page,200,1015,2025-11-10 10:55:38
192.168.1.15,14/Nov/2025:22:29:45 +0000,POST,/api/data,200,427,2025-11-14 23:29:45
192.168.1.17,11/Nov/2025:18:01:20 +0000,POST,/products/123,200,1677,2025-11-11 19:01:20
192.168.1.15,11/Nov/2025:18:33:27 +0000,POST,/search?q=spark,200,1596,2025-11-11 19:33:27
192.168.1.15,02/Nov/2025:03:36:12 +0000,POST,/products,404,334,2025-11-02 04:36:12
192.168.1.2,08/Nov/2025:22:40:21 +0000,GET,/home,200,422,2025-11-08 23:40:21
192.168.1.11,08/Nov/2025:09:13:20 +0000,POST,/images/logo.png,500,420,2025-11-08 10:13:20
192.168.1.4,04/Nov/2025:11:37:56 +0000,DELETE,/products,500,784,2025-11-04 12:37:56
192.168.1.2,16/Nov/2025:01:56:14 +0000,GET,/cart,200,304,2025-11-16 02:56:14
192.168.1.11,09/Nov/2025:20:42:21 +0000,GET,/products,304,324,2025-11-09 21:42:21
192.168.1.11,14/Nov/2025:18:36:00 +0000,GET,/images/logo.png,304,311,2025-11-14 19:36:00
192.168.1.6,09/Nov/2025:20:18:23 +0000,POST,/products/123,503,1461,2025-11-09 21:18:23
192.168.1.6,10/Nov/2025:00:46:24 +0000,DELETE,/images/logo.png,200,1347,2025-11-10 01:46:24
192.168.1.5,18/Nov/2025:09:47:24 +0000,DELETE,/api/data,200,483,2025-11-18 10:47:24
192.168.1.13,09/Nov/2025:08:33:07 +0000,GET,/checkout,200,1888,2025-11-09 09:33:07
192.168.1.15,07/Nov/2025:00:29:00 +0000,DELETE,/home,404,1455,2025-11-07 01:29:00
192.168.1.6,03/Nov/2025:04:17:44 +0000,GET,/error_page,200,137,2025-11-03 05:17:44
192.168.1.3,08/Nov/2025:01:33:19 +0000,DELETE,/error_page,500,1247,2025-11-08 02:33:19
192.168.1.19,08/Nov/2025:05:44:41 +0000,GET,/checkout,200,1564,2025-11-08 06:44:41
192.168.1.6,02/Nov/2025:05:45:23 +0000,POST,/home,304,1797,2025-11-02 06:45:23
192.168.1.19,18/Nov/2025:03:38:27 +0000,POST,/home,500,844,2025-11-18 04:38:27
192.168.1.13,01/Nov/2025:21:32:21 +0000,GET,/cart,500,1577,2025-11-01 22:32:21
192.168.1.5,07/Nov/2025:04:49:38 +0000,GET,/products,200,269,2025-11-07 05:49:38
192.168.1.9,12/Nov/2025:08:18:22 +0000,DELETE,/products/123,503,1342,2025-11-12 09:18:22
192.168.1.11,10/Nov/2025:19:39:43 +0000,DELETE,/error_page,200,895,2025-11-10 20:39:43
192.168.1.13,04/Nov/2025:05:09:31 +0000,GET,/checkout,500,843,2025-11-04 06:09:31
192.168.1.18,05/Nov/2025:18:00:15 +0000,GET,/api/data,304,258,2025-11-05 19:00:15
192.168.1.19,10/Nov/2025:21:00:14 +0000,DELETE,/checkout,200,933,2025-11-10 22:00:14
192.168.1.12,01/Nov/2025:20:03:11 +0000,PUT,/cart,200,1707,2025-11-01 21:03:11
192.168.1.15,09/Nov/2025:11:44:34 +0000,PUT,/cart,304,1582,2025-11-09 12:44:34
192.168.1.15,05/Nov/2025:06:37:07 +0000,PUT,/error_page,503,996,2025-11-05 07:37:07
192.168.1.6,09/Nov/2025:18:53:03 +0000,GET,/checkout,304,541,2025-11-09 19:53:03
192.168.1.3,12/Nov/2025:21:06:02 +0000,GET,/products/123,404,1418,2025-11-12 22:06:02
192.168.1.15,14/Nov/2025:10:16:33 +0000,PUT,/cart,200,799,2025-11-14 11:16:33
192.168.1.19,07/Nov/2025:20:50:20 +0000,DELETE,/checkout,404,1756,2025-11-07 21:50:20
